id,title,description,link,image_link,price,availability,condition,brand,google_product_category,product_type
base-153498106,一枚板 テーブル天板 無垢材｜サクラ ヤマザクラ 山桜 チェリー 1250mm×265~435mm×49mm,サクラ ヤマザクラ 山桜 チェリーの一枚板 1250mm×265~435mm×49mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/153498106?utm_source=pinterest&utm_medium=catalog&utm_campaign=table,https://base-ec2.akamaized.net/images/item/origin/04de32e6a537c047a6ddfb25f7447e02.jpg,15300 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,一枚板テーブル天板
base-153498263,棚板 カウンター材 無垢 一枚板｜クリ 栗 チェスナット 1670mm×225~240mm×22mm,クリ 栗 チェスナットの一枚板 1670mm×225~240mm×22mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/153498263?utm_source=pinterest&utm_medium=catalog&utm_campaign=shelf,https://base-ec2.akamaized.net/images/item/origin/703fa949964e225527e803755215225a.jpg,7640 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,棚板・カウンター材
base-153498454,棚板 カウンター材 無垢 一枚板｜エンジュ 槐 990mm×150~225mm×23mm,エンジュ 槐の一枚板 990mm×150~225mm×23mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/153498454?utm_source=pinterest&utm_medium=catalog&utm_campaign=shelf,https://base-ec2.akamaized.net/images/item/origin/e445516748495345621a62feaebd3c28.jpg,6100 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,棚板・カウンター材
base-153498501,一枚板 テーブル天板 無垢材｜サクラ ヤマザクラ 山桜 チェリー 1500mm×325~445mm×29mm,サクラ ヤマザクラ 山桜 チェリーの一枚板 1500mm×325~445mm×29mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/153498501?utm_source=pinterest&utm_medium=catalog&utm_campaign=table,https://base-ec2.akamaized.net/images/item/origin/775399d0a080ec1401d54c84823919ff.jpg,13200 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,一枚板テーブル天板
base-153498557,一枚板 テーブル天板 無垢材｜ケヤキ 欅 1100mm×480~510mm×55mm,ケヤキ 欅の一枚板 1100mm×480~510mm×55mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/153498557?utm_source=pinterest&utm_medium=catalog&utm_campaign=table,https://base-ec2.akamaized.net/images/item/origin/0b8bc1e1bd09d18742667eedabf776fe.jpg,18300 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,一枚板テーブル天板
base-153498614,一枚板 テーブル天板 無垢材｜クルミ オニグルミ 鬼胡桃 ウォールナット 1185mm×205mm×50mm,クルミ オニグルミ 鬼胡桃 ウォールナットの一枚板 1185mm×205mm×50mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/153498614?utm_source=pinterest&utm_medium=catalog&utm_campaign=table,https://base-ec2.akamaized.net/images/item/origin/bb331eebf3a3008224d9d3707737dfbd.jpg,7390 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,一枚板テーブル天板
base-153498678,一枚板 テーブル天板 無垢材｜シナ シナノキ バスウッド 1300mm×270~310mm×22mm,シナ シナノキ バスウッドの一枚板 1300mm×270~310mm×22mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/153498678?utm_source=pinterest&utm_medium=catalog&utm_campaign=table,https://base-ec2.akamaized.net/images/item/origin/52ed0bbe06f34372c83d53dab95543ee.jpg,6400 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,一枚板テーブル天板
base-153498812,一枚板 テーブル天板 無垢材｜イタヤカエデ 板谷楓 メープル 1350mm×370~400mm×21mm,イタヤカエデ 板谷楓 メープルの一枚板 1350mm×370~400mm×21mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/153498812?utm_source=pinterest&utm_medium=catalog&utm_campaign=table,https://base-ec2.akamaized.net/images/item/origin/e64def438c5495ef49c2357e7d3c829e.jpg,13000 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,一枚板テーブル天板
base-153499050,一枚板 テーブル天板 無垢材｜クルミ オニグルミ 鬼胡桃 ウォールナット 1100mm×300~310mm×42mm,クルミ オニグルミ 鬼胡桃 ウォールナットの一枚板 1100mm×300~310mm×42mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/153499050?utm_source=pinterest&utm_medium=catalog&utm_campaign=table,https://base-ec2.akamaized.net/images/item/origin/bf8fe168e1b12a2b3b843b96071b8cb5.jpg,8710 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,一枚板テーブル天板
base-153499114,DIY 木材 無垢 クラフト材｜サクラ ヤマザクラ 山桜 チェリー 750mm×315~400mm×46mm,サクラ ヤマザクラ 山桜 チェリーの一枚板 750mm×315~400mm×46mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/153499114?utm_source=pinterest&utm_medium=catalog&utm_campaign=diy,https://base-ec2.akamaized.net/images/item/origin/e017c685643a975ecc4b795159cb67bc.jpg,7700 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,DIY・クラフト材
base-153499215,DIY 木材 無垢 クラフト材｜サクラ ヤマザクラ 山桜 チェリー 700mm×294~330mm×54mm,サクラ ヤマザクラ 山桜 チェリーの一枚板 700mm×294~330mm×54mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/153499215?utm_source=pinterest&utm_medium=catalog&utm_campaign=diy,https://base-ec2.akamaized.net/images/item/origin/d664937f2b778e621423b3946ca463b1.jpg,6930 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,DIY・クラフト材
base-153499258,一枚板 テーブル天板 無垢材｜イタヤカエデ 板谷楓 メープル 1000mm×390~415mm×25mm,イタヤカエデ 板谷楓 メープルの一枚板 1000mm×390~415mm×25mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/153499258?utm_source=pinterest&utm_medium=catalog&utm_campaign=table,https://base-ec2.akamaized.net/images/item/origin/8b0b7edf817ad9813f1f1cdac6970aa7.jpg,11000 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,一枚板テーブル天板
base-153499311,一枚板 テーブル天板 無垢材｜サクラ ヤマザクラ 山桜 チェリー 1500mm×255~340mm×35mm,サクラ ヤマザクラ 山桜 チェリーの一枚板 1500mm×255~340mm×35mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/153499311?utm_source=pinterest&utm_medium=catalog&utm_campaign=table,https://base-ec2.akamaized.net/images/item/origin/af2dfb38d2fae0d27f35a487eb29935a.jpg,12400 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,一枚板テーブル天板
base-153499360,一枚板 テーブル天板 無垢材｜サクラ ヤマザクラ 山桜 チェリー 1250mm×250~290mm×40mm,サクラ ヤマザクラ 山桜 チェリーの一枚板 1250mm×250~290mm×40mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/153499360?utm_source=pinterest&utm_medium=catalog&utm_campaign=table,https://base-ec2.akamaized.net/images/item/origin/f913e0ffb8794c02f4f02aa2d38ae3b1.jpg,8380 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,一枚板テーブル天板
base-153499456,一枚板 テーブル天板 無垢材｜イタヤカエデ 板谷楓 メープル 1000mm×405~497mm×31mm,イタヤカエデ 板谷楓 メープルの一枚板 1000mm×405~497mm×31mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/153499456?utm_source=pinterest&utm_medium=catalog&utm_campaign=table,https://base-ec2.akamaized.net/images/item/origin/8095ee68da11d76ce7e0b8ddc8b779c5.jpg,18000 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,一枚板テーブル天板
base-153499546,DIY 木材 無垢 クラフト材｜サクラ ヤマザクラ 山桜 チェリー 647mm×264~285mm×43mm,サクラ ヤマザクラ 山桜 チェリーの一枚板 647mm×264~285mm×43mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/153499546?utm_source=pinterest&utm_medium=catalog&utm_campaign=diy,https://base-ec2.akamaized.net/images/item/origin/acc8fac112c334e1c43d5b284522db9a.jpg,4510 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,DIY・クラフト材
base-153499590,DIY 木材 無垢 クラフト材｜サクラ ヤマザクラ 山桜 チェリー 795mm×285~290mm×39mm,サクラ ヤマザクラ 山桜 チェリーの一枚板 795mm×285~290mm×39mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/153499590?utm_source=pinterest&utm_medium=catalog&utm_campaign=diy,https://base-ec2.akamaized.net/images/item/origin/db99d19f8bf0c53275708c01fcf8b317.jpg,5780 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,DIY・クラフト材
base-153499666,棚板 カウンター材 無垢 一枚板｜エンジュ 槐 1050mm×160~180mm×30mm,エンジュ 槐の一枚板 1050mm×160~180mm×30mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/153499666?utm_source=pinterest&utm_medium=catalog&utm_campaign=shelf,https://base-ec2.akamaized.net/images/item/origin/4566d63d6aedc75210b1218f6af82797.jpg,6000 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,棚板・カウンター材
base-153499832,棚板 カウンター材 無垢 一枚板｜クリ 栗 チェスナット 1450mm×255~265mm×36mm,クリ 栗 チェスナットの一枚板 1450mm×255~265mm×36mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/153499832?utm_source=pinterest&utm_medium=catalog&utm_campaign=shelf,https://base-ec2.akamaized.net/images/item/origin/24a0089020e85fdd6c77101a730f4218.jpg,9720 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,棚板・カウンター材
base-153500231,DIY 木材 無垢 クラフト材｜マカバ カバ バーチ 750mm×330~370mm×34mm,マカバ カバ バーチの一枚板 750mm×330~370mm×34mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/153500231?utm_source=pinterest&utm_medium=catalog&utm_campaign=diy,https://base-ec2.akamaized.net/images/item/origin/57f4d917940cd3bfb2cd5206eb333381.jpg,6980 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,DIY・クラフト材
base-153500262,一枚板 テーブル天板 無垢材｜サクラ ヤマザクラ 山桜 チェリー 1000mm×335mm×52mm,サクラ ヤマザクラ 山桜 チェリーの一枚板 1000mm×335mm×52mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/153500262?utm_source=pinterest&utm_medium=catalog&utm_campaign=table,https://base-ec2.akamaized.net/images/item/origin/e5d9a1fdc82b5e726217dc33bc2b0938.jpg,11700 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,一枚板テーブル天板
base-153500372,一枚板 テーブル天板 無垢材｜ホオノキ ホオ 朴 1050mm×290~335mm×33mm,ホオノキ ホオ 朴の一枚板 1050mm×290~335mm×33mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/153500372?utm_source=pinterest&utm_medium=catalog&utm_campaign=table,https://base-ec2.akamaized.net/images/item/origin/bbd17be9c1fc43b6c21b233c925bf349.jpg,6340 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,一枚板テーブル天板
base-153500558,DIY 木材 無垢 クラフト材｜クルミ オニグルミ 鬼胡桃 ウォールナット 700mm×287~297mm×43mm,クルミ オニグルミ 鬼胡桃 ウォールナットの一枚板 700mm×287~297mm×43mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/153500558?utm_source=pinterest&utm_medium=catalog&utm_campaign=diy,https://base-ec2.akamaized.net/images/item/origin/28d4124f3a2f84e2083c84c2441acbd4.jpg,5000 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,DIY・クラフト材
base-153500674,一枚板 テーブル天板 無垢材｜クルミ オニグルミ 鬼胡桃 ウォールナット 1200mm×400~450mm×39mm,クルミ オニグルミ 鬼胡桃 ウォールナットの一枚板 1200mm×400~450mm×39mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/153500674?utm_source=pinterest&utm_medium=catalog&utm_campaign=table,https://base-ec2.akamaized.net/images/item/origin/3d2b53bc32390cdde738127980b1d08f.jpg,13500 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,一枚板テーブル天板
base-153500708,DIY 木材 無垢 クラフト材｜サクラ ヤマザクラ 山桜 チェリー 700mm×475~480mm×47mm,サクラ ヤマザクラ 山桜 チェリーの一枚板 700mm×475~480mm×47mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/153500708?utm_source=pinterest&utm_medium=catalog&utm_campaign=diy,https://base-ec2.akamaized.net/images/item/origin/76f60a590dee470a8f61d079215afc40.jpg,13800 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,DIY・クラフト材
base-153500742,棚板 カウンター材 無垢 一枚板｜エンジュ 槐 1100mm×196~260mm×22mm,エンジュ 槐の一枚板 1100mm×196~260mm×22mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/153500742?utm_source=pinterest&utm_medium=catalog&utm_campaign=shelf,https://base-ec2.akamaized.net/images/item/origin/137a616d6dc7384c8db1c53062bd7794.jpg,7200 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,棚板・カウンター材
